,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.9696969696969697
1,0.0,0.5,0.6666666666666666,0.5,0.75,0.4833333333333333,0.9696969696969697
2,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
3,0.0,0.5,0.6666666666666666,0.75,0.75,0.5333333333333333,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
6,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
7,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
8,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
9,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
10,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
