,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.9696969696969697
1,1.0,0.5,0.3333333333333333,0.5,0.75,0.6166666666666666,0.9696969696969697
2,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
3,0.0,0.5,0.6666666666666666,0.75,1.0,0.5833333333333333,0.9924242424242424
4,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.25
5,0.0,0.0,0.0,0.25,0.5,0.15,0.49242424242424243
6,0.0,0.0,0.0,0.25,0.5,0.15,0.49242424242424243
7,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
8,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
9,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
10,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
