,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576
1,0.0,0.0,0.0,0.0,0.0,0.0,0.8409090909090909
2,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
3,0.0,0.0,0.3333333333333333,0.5,0.5,0.26666666666666666,0.5
4,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
5,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.7272727272727273
6,0.0,0.0,0.3333333333333333,0.5,0.75,0.31666666666666665,0.7424242424242424
7,1.0,1.0,1.0,0.75,0.75,0.9,0.75
8,1.0,1.0,1.0,0.75,0.75,0.9,0.75
9,1.0,1.0,1.0,0.75,0.75,0.9,0.75
10,1.0,1.0,1.0,0.75,0.75,0.9,0.75
