,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,1.0,0.6666666666666666,0.75,0.75,0.8333333333333333,0.9772727272727273
1,1.0,1.0,0.6666666666666666,0.5,0.75,0.7833333333333333,0.9545454545454546
2,0.0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25
3,0.0,0.0,0.0,0.25,0.25,0.1,0.3560606060606061
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.5
6,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5
7,1.0,0.5,0.3333333333333333,0.5,0.5,0.5666666666666667,0.5
8,1.0,0.5,0.3333333333333333,0.25,0.5,0.5166666666666666,0.49242424242424243
9,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.4545454545454546
10,1.0,0.5,0.3333333333333333,0.25,0.25,0.4666666666666666,0.4393939393939394
